,news_title,news_details,news_date,source_name
184,"BJP नेता मिनाक्षी लेखी का ग्रेटा थनबर्ग पर निशाना- हमें जिस षड्यंत्र का अंदेशा था, उसके सबूत सामने आए","ग्रेटा थनबर्ग ने ट्वीट किया था, ‘हम भारत में किसानों के आंदोलन के प्रति एकजुट हैं.' इस पर भारत सरकार की ओर से कड़ी प्रतिक्रिया दी गई थीं.","गुरुवार फ़रवरी 4, 2021 02:28 PM IST",NDTV News
185,"तापसी पन्नू के ट्वीट पर Kangana Ranaut ने उन्हें बताया 'बी ग्रेड लोग', बोलीं- इस देश का बोझ...",कंगना रनौत (Kangana Ranaut) का रिएक्शन आया है और उन्होंने तापसी पन्नू (Taapsee Pannu Tweet) को एक बार फिर बी ग्रेड बताया है.,"गुरुवार फ़रवरी 4, 2021 02:15 PM IST",NDTV News
186,"गाज़ीपुर बॉर्डर पर लोहे की कीलें उखाड़ने का VIDEO आया सामने, तो पुलिस बोली - री-पोज़िशनिंग कर रहे हैं",गणतंत्र दिवस पर किसानों की ट्रैक्टर परेड के दौरान प्रदर्शनकारियों एवं पुलिस के बीच हिंसक झड़प के कुछ दिन बाद प्रदर्शन स्थलों पर सुरक्षा के उपाय कड़े किये गये हैं.,"गुरुवार फ़रवरी 4, 2021 12:40 PM IST",NDTV News
187,"Jazzy B ने अक्षय कुमार को बताया 'नकली किंग', बोले- तुम 'सिंह इज किंग' कतई नहीं हो","अक्षय कुमार (Akshay Kumar) के इस ट्वीट पर जैजी बी (Jazzy B) ने कमेंट किया और उन्होंने लिखा, 'वाह जी वाह, भाई अब ट्वीट कर रहे हो! किसान दो महीने से शांतिपूर्ण आंदोलन कर रहे थे तब...'","गुरुवार फ़रवरी 4, 2021 06:32 PM IST",NDTV News
188,"ट्रैक्टर रैली में जान गंवाने वाले नवरीत सिंह के परिजनों से मिलीं प्रियंका गांधी, कहा- व्यर्थ नहीं जाएगी उनकी शहादत",दिल्ली में नए कृषि कानूनों के खिलाफ 26 जनवरी को ट्रैक्टर परेड में शामिल 27 वर्षीय किसान की मौत उनका ट्रैक्टर पलटने के बाद उसके नीचे दबने से हो गई थी.,"गुरुवार फ़रवरी 4, 2021 03:46 PM IST",NDTV News
189,Kisan Andolan Live Updates : दिल्ली पुलिस ने ग्रेटा थनबर्ग के खिलाफ दर्ज की FIR,Farmers Protest Updates : किसान मुद्दे को लेकर संसद के बजट सत्र में लगातार हंगामा देखने को मिल रहा है. हंगामे के बाद केंद्र सरकार इस मुद्दे पर राज्यसभा में चर्चा करने पर तैयार हो गई है.,"गुरुवार फ़रवरी 4, 2021 04:14 PM IST",NDTV News
190,"रिहाना ने शेयर की लेटेस्ट फोटो, ग्लैमरस अंदाज वाली फोटो को मिले 53 लाख लाइक्स",रिहाना (Rihanna) का जन्म 20 फरवरी 1988 को बारबाडोस के सैंट माइकेल में हुआ है. रिहाना का असली नाम रॉबिन रिहाना फेंटी है.,"रविवार फ़रवरी 7, 2021 12:10 PM IST",NDTV News
191,"चक्का जाम सफल होने पर किसानों ने ली राहत की सांस, जाम में फंसे लोगों को खिलाया खाना","किसानों के किसी ग्रुप ने जबरन चक्का जाम करने की कोशिश नहीं की. इस बीच, खुद राकेश टिकैत ने पुलिस के कांटों के बदले फूल लगाने की मिसाल से किसानों का रवैया उजागर किया. किसानों ने चक्का जाम के दौरान एंबुलेंस को आने जाने का रास्ता दिया, जैसे ही 3 बजे किसानों ने हार्न बजाकर अपना चक्का जाम खत्म कर दिया. अब किसान संगठन इस बात को लेकर राहत की सांस ले रहे हैं कि चक्का जाम में 26 जनवरी जैसे हालात नहीं बने और ये संदेश भी गया कि किसान शांतिपूर्ण तरीके से ही आंदोलन कर रहे हैं.","शनिवार फ़रवरी 6, 2021 07:48 PM IST",NDTV News
192,"हॉलीवुड एक्ट्रेस सूसन सैरंडन ने किया Kisan Andolan का समर्थन, बोलीं- उनके साथ खड़ी हूं...","सूसन सैरंडन (Susan Sarandon) ने लिखा, ""भारत में किसान आंदोलन (Kisan Andolan) के साथ खड़ी हूं. पढ़ें कि वे कौन लोग हैं और वे विरोध क्यों कर रहे हैं.""","शनिवार फ़रवरी 6, 2021 06:55 PM IST",NDTV News
193,दिल्ली की तीन सीमाओं पर स्थित विरोध स्थलों पर फिर से इंटरनेट सेवाएं अस्थायी रूप से निलंबित,"एक अन्य अधिकारी ने बताया कि शनिवार को किसान यूनियनों के ‘चक्का जाम’ के आह्वान के मद्देनजर इंटरनेट सेवाएं निलंबित की गई हैं. इससे पहले सिंघू, गाजीपुर और टीकरी सीमाओं और इनके आसपास के इलाकों में 29 जनवरी की रात 11 बजे से 31 जनवरी की रात 11 बजे तक इंटरनेट सेवाओं को निलंबित करने के आदेश दिये गये थे. बाद में इंटरनेट सेवाओं के निलंबन की अवधि को दो फरवरी तक बढ़ा दिया गया था. गौरतलब है कि किसानों की ‘‘ट्रैक्टर परेड’’ के दौरान व्यापक पैमाने पर हुई हिंसा के कारण 26 जनवरी को दिल्ली के कुछ हिस्सों में इंटरनेट सेवाओं को अस्थायी रूप से निलंबित कर दिया गया था.","शनिवार फ़रवरी 6, 2021 05:49 PM IST",NDTV News
194,"Farmers Protest: अकाली दल की PM मोदी से अपील- किसानों की आवाज सुनें, रद्द करें कृषि कानून","बीजेपी की सहयोगी रही अकाली दल ने एक बार फिर सरकार से कृषि कानूनों को वापस लेने की अपील की है. अकाली नेता सुखबीर सिंह बादल ने कहा, ""मैं प्रधानमंत्री मोदी जी को कहना चाहूंगा कि देश की आवाज़, देश के किसानों की बात सुननी चाहिए और जल्दी ही ये 3 कानूनों को रद्द करना चाहिए.","शनिवार फ़रवरी 6, 2021 11:32 AM IST",NDTV News
195,"देशभर में किसानों का 'चक्का जाम', लाल किला- ITO समेत कई मेट्रो स्टेशनों के दरवाजे बंद; 10 बड़ी बातें","कृषि कानूनों के खिलाफ किसानों का आंदोलन जारी है. किसान संगठनों ने आज यानी शनिवार को चक्का जाम (Chakka Jam) का ऐलान किया है. किसानों के चक्का जाम के मद्देनजर दिल्ली बॉर्डर पर सुरक्षा व्यवस्था कड़ी की गई है. 26 जनवरी को दिल्ली में हुई हिंसा के बाद पुलिस बिल्कुल भी ढिलाई बरतने के मूड में नहीं है. दिल्ली की तीन सीमाओं- सिंघु बॉर्डर, टिकरी बॉर्डर और गाजीपुर बॉर्डर- जहां किसान प्रदर्शन कर रहे हैं, पुलिस ने कई लेयर की सुरक्षा व्यवस्था कर रखी है. किसान संगठनों का चक्का जाम दोपहर 12 बजे से तीन बजे चलेगा. दिल्ली के अलावा उत्तर प्रदेश और उत्तरांखड में भी चक्का जाम नहीं होगा.","शनिवार फ़रवरी 6, 2021 01:41 PM IST",NDTV News
196,किसान आंदोलन के बीच सिद्धू ने किया ट्वीट- 'गुरूर में इंसान को इंसान नहीं दिखता',"किसान आंदोलन चल रहा है. आज किसान चक्का जाम करेंगे, इस बीच नवजोत सिंह सिद्धू के इस ट्वीट के मायने निकाले जा रहे हैं, जिसमें उन्होंने इंसान के गुरूर की बात की है.","शनिवार फ़रवरी 6, 2021 08:15 AM IST",NDTV News
197,"Kisan Andolan LIVE Updates: 'चक्का जाम' खत्म, किसानों ने चाय-खाना खिलाकर लोगों से मांगी माफी","Chakka Jam LIVE Updates: किसानों ने दिल्ली, उत्तर प्रदेश और उत्तराखंड को छोड़कर देशभर में राष्ट्रीय और राज्य राजमार्गों पर दोपहर 12 बजे से 3 बजे तक चक्का जाम किया. इमरजेंसी और आवश्यक सेवाओं जैसे एम्बुलेंस, स्कूल बस आदि को रोक नहीं गया.","शनिवार फ़रवरी 6, 2021 03:33 PM IST",NDTV News
198,"किसान आंदोलन को लेकर प्रकाश राज ने फिर किया ट्वीट, लिखा- यह वो दौर है जब आप...","प्रकाश राज (Prakash Raj) ने ट्वीट किया: ""यह वो दौर है...जब आप किसी के साथ बॉल गेम खेलना पसंद करते हैं, लेकिन उसके बिना भी खेलना जारी रखते है.""","शुक्रवार फ़रवरी 5, 2021 09:13 PM IST",NDTV News
199,Amanda Cerny ने किया किसान आंदोलन का समर्थन तो यूजर बोला 'बॉलीवुड में हो गई हो बैन' तो यूं दिया जवाब,"अमांडा सर्नी (Amanda Cerny) को एक ट्रोल्स ने लिखा, 'कोशिश करती रहो लेकिन बॉलीवुड में आपकी एंट्री ऑफिशली बैन हो चुकी है.' इसका जवाब देते अमांडा सर्नी ने कहा...","शुक्रवार फ़रवरी 5, 2021 05:23 PM IST",NDTV News
200,"रिहाना ने शेयर की लेटेस्ट फोटो, ग्लैमरस अंदाज वाली फोटो को मिले 53 लाख लाइक्स",रिहाना (Rihanna) का जन्म 20 फरवरी 1988 को बारबाडोस के सैंट माइकेल में हुआ है. रिहाना का असली नाम रॉबिन रिहाना फेंटी है.,"रविवार फ़रवरी 7, 2021 12:10 PM IST",NDTV News
201,"चक्का जाम सफल होने पर किसानों ने ली राहत की सांस, जाम में फंसे लोगों को खिलाया खाना","किसानों के किसी ग्रुप ने जबरन चक्का जाम करने की कोशिश नहीं की. इस बीच, खुद राकेश टिकैत ने पुलिस के कांटों के बदले फूल लगाने की मिसाल से किसानों का रवैया उजागर किया. किसानों ने चक्का जाम के दौरान एंबुलेंस को आने जाने का रास्ता दिया, जैसे ही 3 बजे किसानों ने हार्न बजाकर अपना चक्का जाम खत्म कर दिया. अब किसान संगठन इस बात को लेकर राहत की सांस ले रहे हैं कि चक्का जाम में 26 जनवरी जैसे हालात नहीं बने और ये संदेश भी गया कि किसान शांतिपूर्ण तरीके से ही आंदोलन कर रहे हैं.","शनिवार फ़रवरी 6, 2021 07:48 PM IST",NDTV News
202,"हॉलीवुड एक्ट्रेस सूसन सैरंडन ने किया Kisan Andolan का समर्थन, बोलीं- उनके साथ खड़ी हूं...","सूसन सैरंडन (Susan Sarandon) ने लिखा, ""भारत में किसान आंदोलन (Kisan Andolan) के साथ खड़ी हूं. पढ़ें कि वे कौन लोग हैं और वे विरोध क्यों कर रहे हैं.""","शनिवार फ़रवरी 6, 2021 06:55 PM IST",NDTV News
203,दिल्ली की तीन सीमाओं पर स्थित विरोध स्थलों पर फिर से इंटरनेट सेवाएं अस्थायी रूप से निलंबित,"एक अन्य अधिकारी ने बताया कि शनिवार को किसान यूनियनों के ‘चक्का जाम’ के आह्वान के मद्देनजर इंटरनेट सेवाएं निलंबित की गई हैं. इससे पहले सिंघू, गाजीपुर और टीकरी सीमाओं और इनके आसपास के इलाकों में 29 जनवरी की रात 11 बजे से 31 जनवरी की रात 11 बजे तक इंटरनेट सेवाओं को निलंबित करने के आदेश दिये गये थे. बाद में इंटरनेट सेवाओं के निलंबन की अवधि को दो फरवरी तक बढ़ा दिया गया था. गौरतलब है कि किसानों की ‘‘ट्रैक्टर परेड’’ के दौरान व्यापक पैमाने पर हुई हिंसा के कारण 26 जनवरी को दिल्ली के कुछ हिस्सों में इंटरनेट सेवाओं को अस्थायी रूप से निलंबित कर दिया गया था.","शनिवार फ़रवरी 6, 2021 05:49 PM IST",NDTV News
204,"Farmers Protest: अकाली दल की PM मोदी से अपील- किसानों की आवाज सुनें, रद्द करें कृषि कानून","बीजेपी की सहयोगी रही अकाली दल ने एक बार फिर सरकार से कृषि कानूनों को वापस लेने की अपील की है. अकाली नेता सुखबीर सिंह बादल ने कहा, ""मैं प्रधानमंत्री मोदी जी को कहना चाहूंगा कि देश की आवाज़, देश के किसानों की बात सुननी चाहिए और जल्दी ही ये 3 कानूनों को रद्द करना चाहिए.","शनिवार फ़रवरी 6, 2021 11:32 AM IST",NDTV News
205,"देशभर में किसानों का 'चक्का जाम', लाल किला- ITO समेत कई मेट्रो स्टेशनों के दरवाजे बंद; 10 बड़ी बातें","कृषि कानूनों के खिलाफ किसानों का आंदोलन जारी है. किसान संगठनों ने आज यानी शनिवार को चक्का जाम (Chakka Jam) का ऐलान किया है. किसानों के चक्का जाम के मद्देनजर दिल्ली बॉर्डर पर सुरक्षा व्यवस्था कड़ी की गई है. 26 जनवरी को दिल्ली में हुई हिंसा के बाद पुलिस बिल्कुल भी ढिलाई बरतने के मूड में नहीं है. दिल्ली की तीन सीमाओं- सिंघु बॉर्डर, टिकरी बॉर्डर और गाजीपुर बॉर्डर- जहां किसान प्रदर्शन कर रहे हैं, पुलिस ने कई लेयर की सुरक्षा व्यवस्था कर रखी है. किसान संगठनों का चक्का जाम दोपहर 12 बजे से तीन बजे चलेगा. दिल्ली के अलावा उत्तर प्रदेश और उत्तरांखड में भी चक्का जाम नहीं होगा.","शनिवार फ़रवरी 6, 2021 01:41 PM IST",NDTV News
206,किसान आंदोलन के बीच सिद्धू ने किया ट्वीट- 'गुरूर में इंसान को इंसान नहीं दिखता',"किसान आंदोलन चल रहा है. आज किसान चक्का जाम करेंगे, इस बीच नवजोत सिंह सिद्धू के इस ट्वीट के मायने निकाले जा रहे हैं, जिसमें उन्होंने इंसान के गुरूर की बात की है.","शनिवार फ़रवरी 6, 2021 08:15 AM IST",NDTV News
207,"Kisan Andolan LIVE Updates: 'चक्का जाम' खत्म, किसानों ने चाय-खाना खिलाकर लोगों से मांगी माफी","Chakka Jam LIVE Updates: किसानों ने दिल्ली, उत्तर प्रदेश और उत्तराखंड को छोड़कर देशभर में राष्ट्रीय और राज्य राजमार्गों पर दोपहर 12 बजे से 3 बजे तक चक्का जाम किया. इमरजेंसी और आवश्यक सेवाओं जैसे एम्बुलेंस, स्कूल बस आदि को रोक नहीं गया.","शनिवार फ़रवरी 6, 2021 03:33 PM IST",NDTV News
208,"किसान आंदोलन को लेकर प्रकाश राज ने फिर किया ट्वीट, लिखा- यह वो दौर है जब आप...","प्रकाश राज (Prakash Raj) ने ट्वीट किया: ""यह वो दौर है...जब आप किसी के साथ बॉल गेम खेलना पसंद करते हैं, लेकिन उसके बिना भी खेलना जारी रखते है.""","शुक्रवार फ़रवरी 5, 2021 09:13 PM IST",NDTV News
209,Amanda Cerny ने किया किसान आंदोलन का समर्थन तो यूजर बोला 'बॉलीवुड में हो गई हो बैन' तो यूं दिया जवाब,"अमांडा सर्नी (Amanda Cerny) को एक ट्रोल्स ने लिखा, 'कोशिश करती रहो लेकिन बॉलीवुड में आपकी एंट्री ऑफिशली बैन हो चुकी है.' इसका जवाब देते अमांडा सर्नी ने कहा...","शुक्रवार फ़रवरी 5, 2021 05:23 PM IST",NDTV News
210,"रिहाना ने शेयर की लेटेस्ट फोटो, ग्लैमरस अंदाज वाली फोटो को मिले 53 लाख लाइक्स",रिहाना (Rihanna) का जन्म 20 फरवरी 1988 को बारबाडोस के सैंट माइकेल में हुआ है. रिहाना का असली नाम रॉबिन रिहाना फेंटी है.,"रविवार फ़रवरी 7, 2021 12:10 PM IST",NDTV News
211,"चक्का जाम सफल होने पर किसानों ने ली राहत की सांस, जाम में फंसे लोगों को खिलाया खाना","किसानों के किसी ग्रुप ने जबरन चक्का जाम करने की कोशिश नहीं की. इस बीच, खुद राकेश टिकैत ने पुलिस के कांटों के बदले फूल लगाने की मिसाल से किसानों का रवैया उजागर किया. किसानों ने चक्का जाम के दौरान एंबुलेंस को आने जाने का रास्ता दिया, जैसे ही 3 बजे किसानों ने हार्न बजाकर अपना चक्का जाम खत्म कर दिया. अब किसान संगठन इस बात को लेकर राहत की सांस ले रहे हैं कि चक्का जाम में 26 जनवरी जैसे हालात नहीं बने और ये संदेश भी गया कि किसान शांतिपूर्ण तरीके से ही आंदोलन कर रहे हैं.","शनिवार फ़रवरी 6, 2021 07:48 PM IST",NDTV News
212,"हॉलीवुड एक्ट्रेस सूसन सैरंडन ने किया Kisan Andolan का समर्थन, बोलीं- उनके साथ खड़ी हूं...","सूसन सैरंडन (Susan Sarandon) ने लिखा, ""भारत में किसान आंदोलन (Kisan Andolan) के साथ खड़ी हूं. पढ़ें कि वे कौन लोग हैं और वे विरोध क्यों कर रहे हैं.""","शनिवार फ़रवरी 6, 2021 06:55 PM IST",NDTV News
213,दिल्ली की तीन सीमाओं पर स्थित विरोध स्थलों पर फिर से इंटरनेट सेवाएं अस्थायी रूप से निलंबित,"एक अन्य अधिकारी ने बताया कि शनिवार को किसान यूनियनों के ‘चक्का जाम’ के आह्वान के मद्देनजर इंटरनेट सेवाएं निलंबित की गई हैं. इससे पहले सिंघू, गाजीपुर और टीकरी सीमाओं और इनके आसपास के इलाकों में 29 जनवरी की रात 11 बजे से 31 जनवरी की रात 11 बजे तक इंटरनेट सेवाओं को निलंबित करने के आदेश दिये गये थे. बाद में इंटरनेट सेवाओं के निलंबन की अवधि को दो फरवरी तक बढ़ा दिया गया था. गौरतलब है कि किसानों की ‘‘ट्रैक्टर परेड’’ के दौरान व्यापक पैमाने पर हुई हिंसा के कारण 26 जनवरी को दिल्ली के कुछ हिस्सों में इंटरनेट सेवाओं को अस्थायी रूप से निलंबित कर दिया गया था.","शनिवार फ़रवरी 6, 2021 05:49 PM IST",NDTV News
214,"Farmers Protest: अकाली दल की PM मोदी से अपील- किसानों की आवाज सुनें, रद्द करें कृषि कानून","बीजेपी की सहयोगी रही अकाली दल ने एक बार फिर सरकार से कृषि कानूनों को वापस लेने की अपील की है. अकाली नेता सुखबीर सिंह बादल ने कहा, ""मैं प्रधानमंत्री मोदी जी को कहना चाहूंगा कि देश की आवाज़, देश के किसानों की बात सुननी चाहिए और जल्दी ही ये 3 कानूनों को रद्द करना चाहिए.","शनिवार फ़रवरी 6, 2021 11:32 AM IST",NDTV News
215,"देशभर में किसानों का 'चक्का जाम', लाल किला- ITO समेत कई मेट्रो स्टेशनों के दरवाजे बंद; 10 बड़ी बातें","कृषि कानूनों के खिलाफ किसानों का आंदोलन जारी है. किसान संगठनों ने आज यानी शनिवार को चक्का जाम (Chakka Jam) का ऐलान किया है. किसानों के चक्का जाम के मद्देनजर दिल्ली बॉर्डर पर सुरक्षा व्यवस्था कड़ी की गई है. 26 जनवरी को दिल्ली में हुई हिंसा के बाद पुलिस बिल्कुल भी ढिलाई बरतने के मूड में नहीं है. दिल्ली की तीन सीमाओं- सिंघु बॉर्डर, टिकरी बॉर्डर और गाजीपुर बॉर्डर- जहां किसान प्रदर्शन कर रहे हैं, पुलिस ने कई लेयर की सुरक्षा व्यवस्था कर रखी है. किसान संगठनों का चक्का जाम दोपहर 12 बजे से तीन बजे चलेगा. दिल्ली के अलावा उत्तर प्रदेश और उत्तरांखड में भी चक्का जाम नहीं होगा.","शनिवार फ़रवरी 6, 2021 01:41 PM IST",NDTV News
216,किसान आंदोलन के बीच सिद्धू ने किया ट्वीट- 'गुरूर में इंसान को इंसान नहीं दिखता',"किसान आंदोलन चल रहा है. आज किसान चक्का जाम करेंगे, इस बीच नवजोत सिंह सिद्धू के इस ट्वीट के मायने निकाले जा रहे हैं, जिसमें उन्होंने इंसान के गुरूर की बात की है.","शनिवार फ़रवरी 6, 2021 08:15 AM IST",NDTV News
217,"Kisan Andolan LIVE Updates: 'चक्का जाम' खत्म, किसानों ने चाय-खाना खिलाकर लोगों से मांगी माफी","Chakka Jam LIVE Updates: किसानों ने दिल्ली, उत्तर प्रदेश और उत्तराखंड को छोड़कर देशभर में राष्ट्रीय और राज्य राजमार्गों पर दोपहर 12 बजे से 3 बजे तक चक्का जाम किया. इमरजेंसी और आवश्यक सेवाओं जैसे एम्बुलेंस, स्कूल बस आदि को रोक नहीं गया.","शनिवार फ़रवरी 6, 2021 03:33 PM IST",NDTV News
218,"किसान आंदोलन को लेकर प्रकाश राज ने फिर किया ट्वीट, लिखा- यह वो दौर है जब आप...","प्रकाश राज (Prakash Raj) ने ट्वीट किया: ""यह वो दौर है...जब आप किसी के साथ बॉल गेम खेलना पसंद करते हैं, लेकिन उसके बिना भी खेलना जारी रखते है.""","शुक्रवार फ़रवरी 5, 2021 09:13 PM IST",NDTV News
219,Amanda Cerny ने किया किसान आंदोलन का समर्थन तो यूजर बोला 'बॉलीवुड में हो गई हो बैन' तो यूं दिया जवाब,"अमांडा सर्नी (Amanda Cerny) को एक ट्रोल्स ने लिखा, 'कोशिश करती रहो लेकिन बॉलीवुड में आपकी एंट्री ऑफिशली बैन हो चुकी है.' इसका जवाब देते अमांडा सर्नी ने कहा...","शुक्रवार फ़रवरी 5, 2021 05:23 PM IST",NDTV News
220,"किसान आंदोलन : हरियाणा में महिलाओं ने थामी स्टेयरिंग, ट्रैक्टर रैली की अगुवाई के लिए दी जा रही ट्रेनिंग","Farmers Protest: हरियाणा के जींद में महिलाओं को ट्रैक्टर चलाते हुए और अन्य किसानों को उनके पीछे नारे लगाते हुए देखा जा सकता है. एक किसान नेता ने महिलाओं के ट्रैक्टर चलाने पर कहा, ""यह तो सिर्फ एक ट्रेलर है. कल कुंडली-मानेसर-पलवल राजमार्ग पर पूरी फिल्म देखी जा सकती है."" ","मंगलवार जनवरी 5, 2021 02:35 PM IST",NDTV News
221,"किसानों ने केंद्रीय मंत्रियों के साथ लंच से किया इनकार, कहा-आप अपना भोजन खाइए, हम अपना..","केंद्र सरकार और किसान नेताओं के बीच सोमवार को सातवें दौर की बातचीत हुई. इस दौरान किसान नेताओं ने कहा, 'आप अपना भोजन खाइए, हम अपना भोजन खाएंगे.' दोनों पक्षों के बीच आज हुई सातवें दौर की बातचीत (Farmers Government Talks) बेनतीजा रही. दोनों पक्षों के बीच अगली बातचीत 8 जनवरी को होगी.","मंगलवार जनवरी 5, 2021 01:07 AM IST",NDTV News
222,"''मंत्री ने कहा, कानून रद्द नहीं करेंगे, सुप्रीम कोर्ट जाइए'' : वार्ता के बाद बोले किसान","Farmers protest: वार्ता में भाग लेने वाले किसान मज‍दूर संघर्ष कमेटी के सरवन सिंह पंधेर के अनुसार, 'कृषि मंत्री नरेंद्र सिंह तोमर ने साफतौर पर कहा कि कानून रद्द नहीं किए जाएंगे, उन्‍होंने हमसे यहां तक कहा कि कानून रद्द कराने के लिए सुप्रीम कोर्ट की शरण लीजिए.'","सोमवार जनवरी 4, 2021 09:38 PM IST",NDTV News
223,"किसान आंदोलन: केंद्र पर बरसे राहुल गांधी और प्रियंका वाड्रा, ट्वीट में लिखा-सरकार की क्रूरता...","Kisan Andolan: कांग्रेस नेता राहुल गांधी ने ट्वीट किया, ‘‘सर्दी की भीषण बारिश में टेंट की टपकती छत के नीचे जो बैठे हैं सिकुड़-ठिठुर कर, वो निडर किसान अपने ही हैं, ग़ैर नहीं. सरकार की क्रूरता के दृश्यों में अब कुछ और देखने को शेष नहीं.’’","सोमवार जनवरी 4, 2021 03:44 PM IST",NDTV News
224,"बैठक से पहले बोले किसान नेता- सरकार के सामने कोई विकल्प नहीं, वापस लेना ही होगा कानून","किसान नेता हनान मोला ने एनडीटीवी से कहा, ""अब सरकार के सामने कोई विकल्प नहीं है. सरकार को तीनों नए कानून वापस लेने होंगे और सभी फसलों के लिए न्यूनतम समर्थन मूल्य (MSP) की कानूनन गारंटी देनी होगी."" उन्होंने कहा कि अभी देश में सिर्फ 6 फ़ीसदी किसानों को एमएसपी की राशि मिलती है जबकि 94 फ़ीसदी किसानों तक एमएसपी का फ़ायदा नहीं पहुंचता. ","सोमवार जनवरी 4, 2021 02:51 PM IST",NDTV News
225,क्या आज बनेगी बात? कृषि कानूनों पर किसानों और सरकार के बीच अहम बैठक; 10 बड़ी बातें,केंद्र के कृषि कानूनों (Farm Laws) के खिलाफ किसानों का आंदोलन (Farmers Protest) सोमवार को भी जारी है. किसानों और सरकार के बीच आज नए दौर की बैठक होनी है. ऐसे में सवाल उठ रहे हैं कि क्या आज की बैठक में किसान संगठन और केंद्र किसी ठोस समाधान पर पहुंचेंगे. बैठक में नए कृषि कानूनों को वापस लेने और न्यूनतम समर्थन मूल्य (MSP) को कानूनी स्वरूप देने पर चर्चा होगी. ठिठुरती ठंड और बारिश के बीच 40 दिनों से दिल्ली की सीमाओं पर टिके प्रदर्शनकारी किसानों ने धमकी दी है कि यदि तीन नये कृषि कानूनों को वापस लेने और न्यूनतम समर्थन मूल्य को कानूनी स्वरूप प्रदान करने की उनकी दो बड़ी मांगें सरकार चार जनवरी की बैठक में नहीं मानती है तो वे अपना आंदोलन तेज करेंगे. बुधवार को हुई पिछली बैठक में पराली और बिजली संशोधन बिल पर किसानों और केंद्र के बीच सहमति बनी थी.    ,"सोमवार जनवरी 4, 2021 12:28 PM IST",NDTV News
226,"पहली बार ऐसी अहंकारी सरकार सत्ता में है, कृषि कानूनों को बिना शर्त वापस लिया जाए: सोनिया गांधी","उन्होंने कहा कि (केंद्र की) मोदी सरकार को यह याद रखना चाहिए कि लोकतंत्र का अर्थ ही जनता एवं किसान-मजदूरों के हितों की रक्षा करना है. उन्होंने कहा, ‘‘हाड़ कंपा देने वाली ठंड और बारिश के बावजूद दिल्ली की सीमाओं पर अपनी मांगों के समर्थन में 39 दिनों से संघर्ष कर रहे अन्नदाताओं की हालत देखकर देशवासियों सहित मेरा मन भी बहुत व्यथित है.’’","सोमवार जनवरी 4, 2021 05:46 AM IST",NDTV News
227,"कड़ाके की ठंड और बारिश के बावजूद किसानों के हौसले बुलंद, बोले- उम्मीद है कल हमारी मांगें मान लेगी सरकार","बारिश और सर्दी के बीच गाजीपुर (दिल्ली-यूपी बॉर्डर) में चल रहा किसानों का धरना प्रदर्शन आज 37वें दिन में पहुंच गया. गाजीपुर बॉर्डर पर आंदोलन में बैठे एक प्रदर्शनकारी ने कहा, ""हम ऐसे खराब मौसम में अपने परिवार से दूर सड़कों पर बैठे हैं. हम उम्मीद कर रहे हैं कि सरकार कल हमारी मांगों को स्वीकार करेगी."" ","रविवार जनवरी 3, 2021 10:17 AM IST",NDTV News
228,"""अगर किसान हार गए तो देश..."" : 225 Km साइकिल चलाकर किसान आंदोलन में शामिल हुआ टीचर",पंजाब (Punjab) के संगरूर जिले के एक सरकारी स्कूल के टीचर मनोज कुमार किसानों का समर्थन करने के लिए 225 किलोमीटर साइकिल चलाकर सोमवार को टिकरी बॉर्डर पहुंचे.,"मंगलवार दिसम्बर 29, 2020 09:00 AM IST",NDTV News
229,Kisan Andolan: सरकार ने अगले दौर की वार्ता के लिए 40 संगठनों को 30 दिसंबर को बुलाया,किसान संगठन सैद्धांतिक रूप से वार्ता मे शामिल होने पर राजी हो गये हैं लेकिन उन्होंने इस बात पर जोर दिया है कि बैठक के एजेंडे में तीनों कानूनों को वापस लेने के तौर-तरीके पर चर्चा शामिल होना चाहिए.,"मंगलवार दिसम्बर 29, 2020 03:28 AM IST",NDTV News
230,"किसान आंदोलन में शामिल होने के लिए निकल पड़े पंजाबी सिंगर हरभजन मान, बोले- दिल्ली जा रहा हूं...","किसान आंदोलन (Farmers Protest) में शामिल होने का ऐलान करते हुए पंजाबी सिंगर हरभजन मान (Harbhajan Mann) ने अपने ट्वीट में लिखा है, 'अपने किसानों के साथ शांतिपूर्ण विरोध प्रदर्शन में भाग लेने के लिए दिल्ली रवाना हो रहा हूं...'","मंगलवार दिसम्बर 1, 2020 10:56 AM IST",NDTV News
